,股票简称,昨收,前连板,昨开,昨首停,昨封单,交易日,昨竞一,selected,1_c_chg,2_c_chg,3_c_chg,4_c_chg,5_c_chg,0_c_chg,profit
000550.SZ,江铃汽车,6.40683396,2,5.339028296849973,2020-10-30 10:08:15,,20201030,False,True,10.0,1.8704,0.3135,2.7232,-8.2573,-3.59316604,8.27723396
300720.SZ,海川智能,15.19198664,2,6.8447412353923225,2020-11-02 11:25:36,,20201102,False,True,-6.2319,-14.7141,0.0,-6.7053,2.2922,5.19198664,-1.0399133600000008
600193.SH,创兴资源,2.80172414,2,2.370689655172421,2020-11-03 09:34:00,,20201103,False,True,-1.0482,-1.9068,4.9676,3.9095,-1.9802,-7.19827586,-8.24647586
003017.SZ,大洋生物,3.53982301,2,7.3244210129919045,2020-11-04 09:38:15,,20201104,False,True,0.0727,4.652,-2.1011,-1.0819,-4.662,-6.46017699,-6.38747699
300403.SZ,汉宇集团,2.30923695,2,4.919678714859422,2020-11-04 11:10:15,,20201104,False,False,-4.318,-10.5641,2.1789,-6.734,-4.9338,-7.69076305,-12.008763049999999
000816.SZ,智慧农业,10.10830325,2,10.108303249097466,2020-11-05 09:30:00,31249506.0,20201105,True,False,10.1639,10.119,4.8649,10.0,10.0,0.10830325000000052,25.25610325
600807.SH,济南高新,10.0,2,9.774436090225556,2020-11-05 09:30:15,7969973.0,20201105,False,True,-0.4556,1.8307,-7.8652,10.0,-2.439,0.0,-0.4556
002524.SZ,光正眼科,7.3785243,2,5.33893221355727,2020-11-05 09:52:45,,20201105,False,False,-0.3911,-0.9534,-7.7576,-4.8496,-0.1935,-2.6214757000000004,-3.0125757
300126.SZ,锐奇股份,20.0,2,-3.9611964430072635,2020-11-05 14:18:12,4731165.0,20201105,False,False,-11.1186,-3.3359,-10.1176,-6.8935,1.4995,10.0,-1.1186000000000007
600686.SH,金龙汽车,10.0,2,10.049627791563259,2020-11-06 09:30:00,3704498.0,20201106,True,False,10.0,-6.5574,-10.0,-7.1864,2.3622,0.0,3.4425999999999997
000816.SZ,智慧农业,10.16393443,3,8.196721311475411,2020-11-06 09:32:45,12478984.0,20201106,False,True,10.119,4.8649,10.0,10.0,-7.234,0.1639344299999994,15.14783443
002750.SZ,龙津药业,10.0,2,9.955257270693519,2020-11-09 09:30:00,6100966.0,20201109,True,False,10.0,-10.0,-10.0,-2.6256,2.5791,0.0,-12.6256
603533.SH,掌阅科技,10.0,2,10.00000000000001,2020-11-09 09:30:00,13227496.0,20201109,True,False,10.0,10.0,10.0,5.5215,3.0039,0.0,35.5215
603615.SH,茶花股份,8.72323553,2,9.992069785884217,2020-11-09 09:30:00,,20201109,True,False,-10.0,-8.5089,-1.3286,-0.7181,2.6221,-1.2767644699999998,-19.78566447
605111.SH,新洁能,10.0,2,6.662665066026417,2020-11-09 09:31:00,1080210.0,20201109,False,True,5.2568,-3.8018,1.2635,-0.6446,6.2612,0.0,5.2568
000816.SZ,智慧农业,10.11904762,4,7.1428571428571495,2020-11-09 09:58:15,19653342.0,20201109,False,False,4.8649,10.0,10.0,-7.234,10.0,0.11904761999999991,4.9839476199999995
600686.SH,金龙汽车,10.0,3,1.0146561443066702,2020-11-09 13:05:43,6878809.0,20201109,False,False,-6.5574,-10.0,-7.1864,2.3622,2.8205,0.0,-6.5574
603533.SH,掌阅科技,10.0,3,9.989112683723446,2020-11-10 09:30:00,15370625.0,20201110,True,False,10.0,10.0,5.5215,3.0039,-0.6961,0.0,25.5215
605111.SH,新洁能,5.2567756,3,9.998181046504566,2020-11-10 09:30:00,,20201110,True,False,-3.8018,1.2635,-0.6446,6.2612,0.2576,-4.7432244,-8.545024399999999
003018.SZ,金富科技,10.0,2,10.035335689045937,2020-11-10 09:30:00,13459483.0,20201110,True,False,10.0,10.0,-6.7941,-5.2392,-1.8029,0.0,13.2059
601866.SH,中远海发,9.89399293,2,9.893992932862183,2020-11-10 09:30:00,45764013.0,20201110,True,False,-6.7524,-7.931,2.2472,2.9304,10.0,-0.10600707000000043,-6.85840707
600280.SH,中央商场,-4.91803279,2,1.6393442622950836,2020-11-10 09:32:15,,20201110,False,True,0.431,-5.1502,-0.4525,5.0,5.1948,-14.91803279,-14.48703279
000816.SZ,智慧农业,4.86486486,5,8.108108108108103,2020-11-10 09:32:30,,20201110,False,False,10.0,10.0,-7.234,10.0,-10.0,-5.13513514,7.630864860000001
002824.SZ,和胜股份,1.89161554,2,10.020449897750517,2020-11-10 09:48:00,,20201110,False,False,-7.6267,-3.4221,10.0,6.9018,-3.6824,-8.10838446,-15.73508446
601995.SH,中金公司,5.25302049,2,3.309402906671337,2020-11-10 10:17:00,,20201110,False,False,-0.8484,-5.6711,1.7432,5.5594,-2.4015,-4.74697951,-5.59537951
002750.SZ,龙津药业,10.0,3,0.0,2020-11-10 13:13:36,1222800.0,20201110,False,False,-10.0,-10.0,-2.6256,2.5791,-3.3143,0.0,-22.6256
603533.SH,掌阅科技,10.0,4,9.997525365008677,2020-11-11 09:30:00,10284583.0,20201111,True,False,10.0,5.5215,3.0039,-0.6961,-1.1368,0.0,15.5215
003018.SZ,金富科技,10.0,3,10.019267822736023,2020-11-11 09:30:00,19649342.0,20201111,True,False,10.0,-6.7941,-5.2392,-1.8029,3.06,0.0,3.2058999999999997
603333.SH,尚纬股份,10.0,2,9.999999999999988,2020-11-11 09:30:00,15360350.0,20201111,True,False,-10.0,-10.0,3.3163,-4.4444,1.4212,0.0,-16.6837
601702.SH,华峰铝业,10.0,2,5.006587615283266,2020-11-11 09:49:00,12594232.0,20201111,False,True,-4.0719,10.0,10.0,3.1992,3.1,0.0,-4.0719
603533.SH,掌阅科技,10.0,5,10.011248593925748,2020-11-12 09:30:00,5194899.0,20201112,True,False,5.5215,3.0039,-0.6961,-1.1368,-10.0,0.0,5.5215
003018.SZ,金富科技,10.0,4,9.982486865148868,2020-11-12 09:30:00,26169704.0,20201112,True,False,-6.7941,-5.2392,-1.8029,3.06,-3.7411,0.0,-6.7941
000695.SZ,滨海能源,-8.64197531,2,10.000000000000007,2020-11-12 09:30:00,,20201112,True,False,-8.6486,1.7751,0.7267,0.4329,-0.1437,-18.64197531,-27.29057531
605007.SH,五洲特纸,10.0,2,10.01251564455568,2020-11-12 09:30:00,6834930.0,20201112,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
600255.SH,鑫科材料,-3.61445783,2,4.216867469879522,2020-11-12 09:33:15,,20201112,False,True,3.125,1.2121,4.7904,5.1429,-1.6304,-13.61445783,-10.48945783
601702.SH,华峰铝业,-4.07185629,3,2.395209580838336,2020-11-12 10:29:00,,20201112,False,False,10.0,10.0,3.1992,3.1,-10.0,-14.07185629,9.12734371
603919.SH,金徽酒,10.0,2,0.5055611729019212,2020-11-12 14:42:51,,20201112,False,False,-10.0,6.8015,-5.4312,-10.0,-1.2579,0.0,-3.1985
003018.SZ,金富科技,-6.7940552,5,9.978768577494685,2020-11-13 09:30:00,,20201113,True,False,-5.2392,-1.8029,3.06,-3.7411,-1.9124,-16.7940552,-22.0332552
605007.SH,五洲特纸,10.0,3,10.0113765642776,2020-11-13 09:30:00,15244982.0,20201113,True,False,10.0,10.0,10.0,10.0,-10.0,0.0,30.0
600321.SH,正源股份,10.0,2,9.923664122137396,2020-11-13 09:30:00,37850415.0,20201113,True,False,10.0,-10.0,-9.8246,-5.4475,-0.823,0.0,-9.8246
000545.SZ,金浦钛业,10.0,2,2.6578073089701024,2020-11-13 09:31:45,24876591.0,20201113,False,True,10.0,9.8901,10.0,10.0,-8.0579,0.0,19.8901
605007.SH,五洲特纸,10.0,4,9.97931747673216,2020-11-16 09:30:00,29268218.0,20201116,True,False,10.0,10.0,10.0,-10.0,2.2763,0.0,22.2763
000545.SZ,金浦钛业,10.0,3,9.969788519637465,2020-11-16 09:30:00,34866532.0,20201116,True,False,9.8901,10.0,10.0,-8.0579,3.5955,0.0,9.8901
002612.SZ,朗姿股份,10.0,2,10.006540222367569,2020-11-16 09:30:15,1279326.0,20201116,False,True,-3.5077,-4.6211,10.0,-10.0,-8.5453,0.0,-3.5077
600321.SH,正源股份,10.0,3,0.0,2020-11-16 09:42:15,6697894.0,20201116,False,False,-10.0,-9.8246,-5.4475,-0.823,1.6598,0.0,-19.8246
600399.SH,抚顺特钢,4.99519693,2,2.2094140249759886,2020-11-16 09:59:45,545400.0,20201116,False,False,-0.366,4.6832,-1.6667,4.3711,0.6838,-5.00480307,-5.37080307
605007.SH,五洲特纸,10.0,5,10.014104372355424,2020-11-17 09:30:00,28015901.0,20201117,True,False,10.0,10.0,-10.0,2.2763,-3.6838,0.0,12.276299999999999
000545.SZ,金浦钛业,9.89010989,4,9.890109890109885,2020-11-17 09:30:00,40224154.0,20201117,True,False,10.0,10.0,-8.0579,3.5955,-10.0,-0.10989011000000026,11.832209889999998
002172.SZ,澳洋健康,10.0,2,9.968847352024918,2020-11-17 09:30:00,27729022.0,20201117,True,False,7.3654,-10.0,-7.6246,0.6349,-1.2618,0.0,7.3654
002612.SZ,朗姿股份,-3.50772889,3,1.1890606420927425,2020-11-17 09:34:30,,20201117,False,True,-4.6211,10.0,-10.0,-8.5453,-2.1398,-13.50772889,-18.12882889
002280.SZ,联络互动,0.0,2,3.0487804878048808,2020-11-17 09:36:30,,20201117,False,False,4.878,0.5814,5.2023,0.0,2.7473,-10.0,-5.122
601702.SH,华峰铝业,3.19917441,2,4.747162022703828,2020-11-17 13:56:34,,20201117,False,False,3.1,-10.0,0.9698,-0.2134,-2.6738,-6.8008255900000005,-3.7008255900000004
605007.SH,五洲特纸,10.0,6,10.0,2020-11-18 09:30:00,23617198.0,20201118,True,False,10.0,-10.0,2.2763,-3.6838,6.6135,0.0,2.2763
601008.SH,连云港,9.6069869,2,10.043668122270741,2020-11-18 09:30:00,,20201118,True,False,-10.0,0.6637,-2.8571,-2.4887,-6.2645,-0.3930130999999992,-9.729313099999999
601127.SH,小康股份,10.0,2,6.060606060606051,2020-11-18 09:30:30,9581965.0,20201118,False,True,2.6014,10.0,10.0,10.0,10.0,0.0,2.6014
000545.SZ,金浦钛业,10.0,5,2.750000000000008,2020-11-18 09:35:30,12825840.0,20201118,False,False,10.0,-8.0579,3.5955,-10.0,-9.8795,0.0,1.9421
002646.SZ,青青稞酒,10.0,2,0.41866028708134145,2020-11-18 10:19:45,1585456.0,20201118,False,False,10.0,-1.7795,3.2713,-9.1131,-10.0,0.0,8.2205
600280.SH,中央商场,4.9382716,2,2.469135802469138,2020-11-18 13:43:16,314400.0,20201118,False,False,-3.1373,1.2146,-3.2,-0.8264,-0.4167,-5.0617284,-8.1990284
605007.SH,五洲特纸,10.0,7,9.984459984459985,2020-11-19 09:30:00,2996857.0,20201119,True,False,-10.0,2.2763,-3.6838,6.6135,-1.7937,0.0,-7.7237
000545.SZ,金浦钛业,10.0,6,9.999999999999988,2020-11-19 09:30:00,5300653.0,20201119,True,False,-8.0579,3.5955,-10.0,-9.8795,-1.0695,0.0,-8.0579
601127.SH,小康股份,2.6013772,3,10.022953328232598,2020-11-19 09:30:00,,20201119,True,False,10.0,10.0,10.0,10.0,0.8147,-7.3986228,33.416077200000004
003019.SZ,宸展光电,10.0,2,10.010706638115638,2020-11-19 09:30:00,4049640.0,20201119,True,False,10.0,-4.8662,-5.3011,-2.8971,0.7838,0.0,5.1338
605333.SH,沪光股份,-0.48285852,2,9.995171414775472,2020-11-19 09:30:00,,20201119,True,False,2.7656,3.3994,-6.21,0.9737,-6.6538,-10.48285852,-7.717258520000001
002553.SZ,南方轴承,10.0,2,3.7735849056603805,2020-11-19 09:34:15,5131067.0,20201119,False,True,10.0,10.0,0.0886,-10.0,-8.7512,0.0,20.0886
002646.SZ,青青稞酒,10.0,3,0.5981511691136456,2020-11-19 10:45:15,2481100.0,20201119,False,False,-1.7795,3.2713,-9.1131,-10.0,-2.4419,0.0,-1.7795
003019.SZ,宸展光电,10.0,3,9.999999999999998,2020-11-20 09:30:00,488116.0,20201120,True,False,-4.8662,-5.3011,-2.8971,0.7838,-4.867,0.0,-4.8662
002379.SZ,宏创控股,10.0,2,4.8158640226628995,2020-11-20 09:30:15,17133848.0,20201120,False,True,10.0,-9.3677,-10.0,-2.5862,-0.59,0.0,0.6323000000000008
002553.SZ,南方轴承,10.0,3,9.11039657020364,2020-11-20 09:33:15,5772300.0,20201120,False,False,10.0,0.0886,-10.0,-8.7512,-3.7716,0.0,10.0886
600178.SH,东安动力,10.0,2,4.494382022471914,2020-11-20 09:39:45,442973.0,20201120,False,False,2.4515,-6.3809,-2.7689,-2.5192,-1.236,0.0,2.4515
600616.SH,金枫酒业,10.0,2,9.985315712187967,2020-11-23 09:30:00,18486545.0,20201123,True,False,9.4793,-10.0,-4.878,-5.5556,-1.6591,0.0,9.4793
002553.SZ,南方轴承,10.0,4,9.941520467836254,2020-11-23 09:30:30,3027160.0,20201123,False,True,0.0886,-10.0,-8.7512,-3.7716,0.4479,0.0,0.0886
002379.SZ,宏创控股,10.0,3,9.536082474226808,2020-11-23 09:30:30,12311296.0,20201123,False,False,-9.3677,-10.0,-2.5862,-0.59,-0.8902,0.0,-9.3677
600416.SH,湘电股份,4.98108449,2,3.0895334174022824,2020-11-23 09:30:30,702000.0,20201123,False,False,-1.4414,-2.6204,5.0063,-1.9666,-3.1003,-5.01891551,-6.46031551
601579.SH,会稽山,10.0,2,5.492589363557096,2020-11-23 09:33:00,1385767.0,20201123,False,False,-5.309,-9.6234,1.2037,-6.1299,-0.7797,0.0,-5.309
600702.SH,舍得酒业,5.00645995,2,1.4211886304909487,2020-11-23 10:28:45,495482.0,20201123,False,False,4.9523,-3.9273,-3.9048,-0.1752,-4.9928,-4.99354005,-0.04124004999999986
600121.SH,郑州煤电,9.89399293,2,9.893992932862183,2020-11-24 09:30:00,42234570.0,20201124,True,False,10.0,-10.0,10.0,10.0,10.0,-0.10600707000000043,29.89399293
601127.SH,小康股份,10.0,2,9.981515711645109,2020-11-24 09:30:00,6041929.0,20201124,True,False,10.0,0.8147,-9.0909,5.5556,10.0,0.0,10.8147
600616.SH,金枫酒业,9.47930574,3,7.877169559412548,2020-11-24 09:30:45,,20201124,False,True,-10.0,-4.878,-5.5556,-1.6591,-0.7669,-0.5206942600000009,-15.398694260000001
002192.SZ,融捷股份,5.00552079,2,3.4965034965034936,2020-11-24 09:30:45,48100.0,20201124,False,False,5.0123,-3.1709,0.7584,2.9422,-4.9186,-4.99447921,0.01782079000000003
002245.SZ,蔚蓝锂芯,10.0,2,4.4932079414838,2020-11-24 09:30:45,3514918.0,20201124,False,False,2.3742,0.1855,-3.6111,-1.1527,-4.7619,0.0,2.3742
000868.SZ,安凯客车,-2.19298246,2,1.7543859649122824,2020-11-24 09:34:00,,20201124,False,False,2.4664,-4.5952,-0.4587,-2.3041,1.1792,-12.19298246,-9.72658246
002342.SZ,巨力索具,4.27553444,2,8.788598574821856,2020-11-24 09:34:00,,20201124,False,False,-10.0,-8.1013,-1.1019,3.0641,-2.1622,-5.72446556,-23.82576556
600702.SH,舍得酒业,4.95232236,3,3.045216856351898,2020-11-24 14:41:15,,20201124,False,False,-3.9273,-3.9048,-0.1752,-4.9928,-4.869,-5.04767764,-8.974977639999999
002192.SZ,融捷股份,5.01226779,3,5.012267788293023,2020-11-25 09:30:00,2729500.0,20201125,True,False,-3.1709,0.7584,2.9422,-4.9186,-4.9983,-4.98773221,-8.15863221
605068.SH,明新旭腾,10.0,2,9.999999999999984,2020-11-25 09:30:00,780209.0,20201125,True,False,10.0,-7.4533,-4.8175,-3.8344,10.0,0.0,2.5467000000000004
600121.SH,郑州煤电,10.0,3,4.823151125401926,2020-11-25 09:31:00,2477040.0,20201125,False,True,-10.0,10.0,10.0,10.0,10.0,0.0,30.0
601127.SH,小康股份,10.0,3,1.9607843137254781,2020-11-25 09:37:00,7406078.0,20201125,False,False,0.8147,-9.0909,5.5556,10.0,10.0,0.0,0.8147
600255.SH,鑫科材料,-4.85436893,2,0.9708737864077678,2020-11-25 09:45:15,,20201125,False,False,-5.102,-4.8387,1.6949,-1.1111,0.5618,-14.85436893,-19.95636893
600119.SH,长江投资,2.01900238,2,4.988123515439429,2020-11-26 09:30:00,,20201126,True,False,2.3283,-5.0057,1.4371,-1.0626,-2.3866,-7.98099762,-5.65269762
002682.SZ,龙洲股份,10.10309278,2,8.865979381443312,2020-11-26 09:31:00,12760436.0,20201126,False,True,10.0,-10.0,-9.2803,-3.9666,-1.5217,0.10309278000000077,-9.17720722
000572.SZ,海马汽车,-1.62337662,2,3.2467532467532494,2020-11-26 09:33:15,,20201126,False,False,-4.9505,-3.125,5.0179,5.1195,4.8701,-11.62337662,-16.57387662
600421.SH,华嵘控股,5.00438982,2,2.1071115013169464,2020-11-26 09:33:45,319240.0,20201126,False,False,-2.2575,-3.0796,0.5296,-5.0044,-4.9908,-4.99561018,-7.25311018
605068.SH,明新旭腾,10.0,3,-3.4183799851374674,2020-11-26 10:01:30,1590856.0,20201126,False,False,-7.4533,-4.8175,-3.8344,10.0,0.6525,0.0,-7.4533
002682.SZ,龙洲股份,10.0,3,9.925093632958808,2020-11-27 09:30:15,3260473.0,20201127,False,True,-10.0,-9.2803,-3.9666,-1.5217,0.2208,0.0,-19.2803
605177.SH,东亚药业,10.0,2,5.455282904076247,2020-11-27 09:32:00,973295.0,20201127,False,False,-4.1482,-4.9625,0.1012,1.7388,-4.213,0.0,-4.1482
600707.SH,彩虹股份,10.0,2,4.8689138576778985,2020-11-27 09:37:00,15547749.0,20201127,False,False,10.0,10.0,10.0,10.0,-10.0,0.0,30.0
002510.SZ,天汽模,10.0,2,9.980806142034558,2020-11-30 09:30:00,60171242.0,20201130,True,False,10.0,10.0,-10.0,-9.7756,1.7762,0.0,0.22439999999999927
003004.SZ,声迅股份,10.0,2,10.00311623558739,2020-11-30 09:30:00,2635351.0,20201130,True,False,10.0,10.0,10.0,10.0,-10.0,0.0,30.0
600610.SH,中毅达,5.06024096,2,1.2048192771084294,2020-11-30 09:31:45,1870000.0,20201130,False,True,3.4404,5.0998,5.0633,-5.0201,-0.6342,-4.93975904,-1.4993590400000003
600707.SH,彩虹股份,10.0,3,6.643952299829637,2020-11-30 09:32:30,9440180.0,20201130,False,False,10.0,10.0,10.0,-10.0,-10.0,0.0,10.0
002670.SZ,国盛金控,7.09342561,2,5.276816608996534,2020-11-30 09:36:30,,20201130,False,False,10.0,10.0,6.6088,-2.943,4.8387,-2.9065743900000003,23.70222561
002510.SZ,天汽模,10.0,3,9.947643979057581,2020-12-01 09:30:00,23780100.0,20201201,True,False,10.0,-10.0,-9.7756,1.7762,-5.2356,0.0,-9.7756
003004.SZ,声迅股份,10.0,3,10.000000000000004,2020-12-01 09:30:00,8772145.0,20201201,True,False,10.0,10.0,10.0,-10.0,3.1391,0.0,23.1391
600610.SH,中毅达,3.44036697,3,5.045871559633022,2020-12-01 09:30:00,,20201201,True,False,5.0998,5.0633,-5.0201,-0.6342,-2.9787,-6.5596330300000005,-1.4598330300000004
000628.SZ,高新发展,-6.42857143,2,9.999999999999984,2020-12-01 09:30:00,,20201201,True,False,-3.8168,-3.1746,-0.2342,-0.1174,-0.7051,-16.428571429999998,-20.24537143
000798.SZ,中水渔业,10.0,2,5.156037991858885,2020-12-01 09:30:30,3486032.0,20201201,False,True,10.0,10.0,7.0336,10.0,-1.4719,0.0,27.0336
600707.SH,彩虹股份,10.0,4,2.63157894736842,2020-12-01 09:45:15,8553391.0,20201201,False,False,10.0,10.0,-10.0,-10.0,-6.7432,0.0,-6.7432
600121.SH,郑州煤电,10.0,2,3.7533512064343197,2020-12-01 11:08:31,2088456.0,20201201,False,False,10.0,4.6563,-10.0,0.9412,4.662,0.0,14.6563
600707.SH,彩虹股份,10.0,5,9.985935302390999,2020-12-02 09:30:00,23529465.0,20201202,True,False,10.0,-10.0,-10.0,-6.7432,1.5385,0.0,-16.7432
003004.SZ,声迅股份,10.0,4,9.99227401493691,2020-12-02 09:30:00,15108149.0,20201202,True,False,10.0,10.0,-10.0,3.1391,-10.0,0.0,13.1391
002996.SZ,顺博合金,10.0,2,5.392156862745092,2020-12-02 09:30:15,1236968.0,20201202,False,True,-1.6713,4.4193,-8.573,-4.5104,-1.4295,0.0,-1.6713
002765.SZ,蓝黛科技,10.0,2,-2.6402640264026283,2020-12-02 09:35:45,6107700.0,20201202,False,False,10.0,-10.0,-7.413,-4.7386,1.0292,0.0,-7.413
600844.SH,丹化科技,10.0,2,10.000000000000002,2020-12-02 09:36:45,16408930.0,20201202,False,False,10.1299,1.4151,10.0,-10.0,3.9906,0.0,11.545
002510.SZ,天汽模,10.0,4,7.777777777777781,2020-12-02 09:37:15,5519270.0,20201202,False,False,-10.0,-9.7756,1.7762,-5.2356,-2.7624,0.0,-19.7756
600817.SH,宇通重工,5.02313285,2,2.9742233972240535,2020-12-02 09:42:00,42772.0,20201202,False,False,2.832,-2.142,-0.1251,-1.5654,1.3995,-4.97686715,-2.1448671500000005
600121.SH,郑州煤电,10.0,3,0.4878048780487918,2020-12-02 10:02:15,9526962.0,20201202,False,False,4.6563,-10.0,0.9412,4.662,10.0,0.0,4.6563
000798.SZ,中水渔业,10.0,3,0.0,2020-12-02 13:56:20,2998395.0,20201202,False,False,10.0,7.0336,10.0,-1.4719,4.0422,0.0,17.0336
600707.SH,彩虹股份,10.0,6,9.97442455242966,2020-12-03 09:30:00,44938703.0,20201203,True,False,-10.0,-10.0,-6.7432,1.5385,-5.1515,0.0,-26.7432
003004.SZ,声迅股份,10.0,5,9.997658627955973,2020-12-03 09:30:00,8587721.0,20201203,True,False,10.0,-10.0,3.1391,-10.0,-7.9898,0.0,3.1391
600844.SH,丹化科技,10.12987013,3,10.129870129870133,2020-12-03 09:30:00,20622979.0,20201203,True,False,1.4151,10.0,-10.0,3.9906,-10.0,0.12987013000000047,1.5449701300000005
002652.SZ,扬子新材,10.0,2,9.953703703703697,2020-12-03 09:30:00,48872080.0,20201203,True,False,3.1579,-10.0,-10.0,-3.7783,-4.4503,0.0,3.1579
002948.SZ,青岛银行,10.0,2,10.076335877862597,2020-12-03 09:30:00,31695293.0,20201203,True,False,-7.0735,2.0896,-9.6491,-2.589,-0.9967,0.0,-7.0735
605266.SH,健之佳,10.0,2,10.00346440325655,2020-12-03 09:30:00,2040100.0,20201203,True,False,10.0,10.0,10.0,-6.5365,-10.0,0.0,23.4635
002196.SZ,方正电机,10.0,2,4.08921933085502,2020-12-03 09:33:00,2636479.0,20201203,False,True,-8.2207,10.0,-5.9086,-5.8057,-0.1258,0.0,-8.2207
002765.SZ,蓝黛科技,10.0,3,4.7976011994003045,2020-12-03 09:37:15,6911214.0,20201203,False,False,-10.0,-7.413,-4.7386,1.0292,-3.5654,0.0,-17.413
002289.SZ,宇顺电子,2.17391304,2,1.4492753623188463,2020-12-03 09:38:15,,20201203,False,False,-2.1277,-2.0704,-0.6342,-2.1277,-2.1739,-7.82608696,-9.953786959999999
002670.SZ,国盛金控,6.60881175,2,6.675567423230975,2020-12-03 09:43:30,,20201203,False,False,-2.943,4.8387,-2.1538,-4.4025,-10.0,-3.39118825,-6.33418825
000572.SZ,海马汽车,4.87012987,2,0.6493506493506499,2020-12-03 10:52:00,785300.0,20201203,False,False,-4.9536,0.6515,-0.9709,-0.9804,-4.2904,-5.12987013,-10.083470129999998
600213.SH,亚星客车,10.0,2,6.589958158995805,2020-12-03 11:18:00,801240.0,20201203,False,False,-10.0,-8.9757,5.6845,-5.4885,-4.6458,0.0,-18.9757
000798.SZ,中水渔业,10.0,4,-6.838565022421518,2020-12-03 13:23:15,5849971.0,20201203,False,False,7.0336,10.0,-1.4719,4.0422,-10.0,0.0,7.0336
003004.SZ,声迅股份,10.0,6,10.004257130693919,2020-12-04 09:30:00,10238249.0,20201204,True,False,-10.0,3.1391,-10.0,-7.9898,-3.9768,0.0,-6.8609
002652.SZ,扬子新材,3.15789474,3,10.105263157894745,2020-12-04 09:30:00,,20201204,True,False,-10.0,-10.0,-3.7783,-4.4503,2.1918,-6.84210526,-30.620405260000002
605266.SH,健之佳,10.0,3,9.99921266042044,2020-12-04 09:30:00,1667956.0,20201204,True,False,10.0,10.0,-6.5365,-10.0,0.5626,0.0,13.4635
603439.SH,贵州三力,10.0,2,9.987618654560455,2020-12-04 09:30:00,1763011.0,20201204,True,False,-3.7148,-10.0,-1.9056,-4.7241,-4.7729,0.0,-3.7148
600746.SH,江苏索普,-2.44498778,2,6.968215158924209,2020-12-04 09:30:30,,20201204,False,True,10.0,-6.1503,10.0,-2.3179,-6.3277,-12.44498778,-8.59528778
600844.SH,丹化科技,1.41509434,4,-3.7735849056603805,2020-12-04 10:20:45,,20201204,False,False,10.0,-10.0,3.9906,-10.0,-9.7744,-8.58490566,-4.59430566
003004.SZ,声迅股份,-10.0,7,10.003869969040252,2020-12-07 09:30:00,,20201207,True,False,3.1391,-10.0,-7.9898,-3.9768,-0.6291,-20.0,-16.8609
605266.SH,健之佳,10.0,4,9.999284231622646,2020-12-07 09:30:00,2307726.0,20201207,True,False,10.0,-6.5365,-10.0,0.5626,-5.1259,0.0,3.4635
000766.SZ,通化金马,4.66101695,2,9.957627118644082,2020-12-07 09:30:00,,20201207,True,False,-10.0,-6.0674,-4.5455,-6.5163,0.5362,-5.33898305,-21.40638305
002636.SZ,金安国纪,10.0,2,10.029791459781526,2020-12-07 09:30:00,19344249.0,20201207,True,False,10.0,-10.0,-10.0,-5.9777,1.5086,0.0,-15.977699999999999
605258.SH,协和电子,10.0,2,10.00475285171103,2020-12-07 09:30:00,1958768.0,20201207,True,False,10.0,7.0503,-10.0,-10.0,-4.0997,0.0,17.0503
600333.SH,长春燃气,4.24778761,2,-0.8849557522124019,2020-12-07 13:50:37,,20201207,False,True,-8.1494,10.0,-1.8487,-0.6849,2.5862,-5.75221239,-13.90161239
605258.SH,协和电子,10.0,3,10.002160293799962,2020-12-08 09:30:00,6238177.0,20201208,True,False,7.0503,-10.0,-10.0,-4.0997,10.0,0.0,7.0503
600702.SH,舍得酒业,5.00077652,2,5.00077651809287,2020-12-08 09:30:00,2475914.0,20201208,True,False,1.553,4.9956,-1.6507,2.976,-1.5203,-4.99922348,-3.4462234800000004
002636.SZ,金安国纪,10.0,3,6.498194945848381,2020-12-08 09:30:45,11020353.0,20201208,False,True,-10.0,-10.0,-5.9777,1.5086,-2.2293,0.0,-25.9777
605266.SH,健之佳,10.0,5,4.763144195731385,2020-12-08 09:32:00,908711.0,20201208,False,False,-6.5365,-10.0,0.5626,-5.1259,0.6855,0.0,-6.5365
600702.SH,舍得酒业,1.5530247,3,4.999260464428333,2020-12-09 09:30:00,,20201209,True,False,4.9956,-1.6507,2.976,-1.5203,5.007,-8.4469753,-3.4513753000000005
